mF,M
6375.144014595415,1417.0046308638352
6389.976905022799,1390.3482565735587
6404.905826787927,1363.9635135659814
6419.928656881389,1337.8562920778718
6435.043238018195,1312.0321459693253
6450.2473805916,1286.496291695877
6465.538863896355,1261.2536087364972
6480.915439922468,1236.3086388833983
6496.374835291716,1211.6655880264855
6511.914753296952,1187.3283277874716
6527.532875001191,1163.300395463482
6543.226862996926,1139.5850014271036
6558.994363372084,1116.1850328863218
6574.833007741911,1093.1030580153247
6590.740414281634,1070.3413252652479
6606.714191208877,1047.9017765744143
6622.751938747869,1025.7860532170048
6638.851251067375,1003.9955019172697
6655.009717302047,982.5311740024513
6671.224924588953,961.3938416913048
6687.494459982704,940.5840060640585
6703.815912231452,920.1019044723953
6720.186872816983,899.9475102396914
6736.6049384644175,880.1205495389274
6753.067712946648,860.6205112834581
6769.572808660391,841.4466552301287
6786.117847655116,822.5980123984923
6802.700463669195,804.0734015412927
6819.318303704479,785.8714397080704
6835.969029395587,767.9905506815207
6852.650318111573,750.4289685425167
6869.359864367317,733.1847490067902
6886.0953811498,716.2557802673884
6902.854601015145,699.6397901703789
6919.63527746423,683.3343577481164
6936.43518582805,667.3369197308897
6953.252124213474,651.6447782446561
6970.083914486918,636.2551094544456
6986.928403348354,621.1649740976678
7003.783462981882,606.3713229483795
7020.64699180485,591.8710041420017
7037.516915224147,577.6607711157202
7054.391186596376,563.7372937471786
7071.267787553826,550.0971615559745
7088.144728612364,536.7368910925613
7105.020049732377,523.6529331290051
7121.891820882706,510.84168029204903
7138.758142369712,498.2994719577877
7155.617145245501,486.02260055135764
7172.4669916581515,474.0073175810803
7189.305875164021,462.2498397689369
7206.132020963769,450.74635363398534
7222.943686122701,439.4930208005047
7239.7391597700735,428.4859831605445
7256.516763274189,417.7213679547289
7273.274850306288,407.1952916038876
7290.011806936389,396.90386417667264
7306.726051673348,386.8431936521961
7323.416035472131,377.0093899005925
7340.08024173184,367.3985680131367
7356.717186242333,358.00685186302513
7373.325417129335,348.83037776540436
7389.903514754034,339.8652974186207
7406.450091580963,331.1077804187081
7422.963792039292,322.55401709071384
7439.443292355576,314.20022097695215
7455.887300427672,306.04263269591775
7472.294555570029,298.0775210826438
7488.663828257496,290.30118467237406
7504.993919884516,282.7099539331891
7521.283662505619,275.30019305868973
7537.531918833421,268.0683037751912
7553.7375816635185,261.0107246514787
7569.899573543292,254.1239323163562
7586.0168464793005,247.4044429748533
7602.088381634946,240.8488136782848
7618.113189400924,234.45364547920053
7634.090308651833,228.21558228405465
7650.01880644726,222.1313119645412
7665.897777704161,216.19756727533272
7681.72634478716,210.41112633877503
7697.503657155586,204.7688132378758
7713.228890951578,199.2674983312992
7728.901248675598,193.90409897484642
7744.519959019239,188.67558103789895
7760.084276164102,183.57895746548323
7775.593479473611,178.61128891942084
7791.0468731281135,173.76968412888957
7806.443785764318,169.05130025551833
7821.783569995102,164.45334229920712
7837.065602022717,159.97306318187395
7852.289281289191,155.607764006595
7867.454030107638,151.35479414404566
7882.559293154949,147.21155035382986
7897.60453710056,143.17547676351163
7912.589250267744,139.24406501917844
7927.512942232708,135.41485397740107
7942.375143357965,131.68542891468712
7957.175404420034,128.05342132050748
7971.913296263016,124.51650889752149
7986.588409385486,121.07241497883606
8001.200353519447,117.71890783631474
8015.748757255298,114.45380031612288
8030.2332677110335,111.27494976109985
8044.6535501159005,108.18025723575799
8059.009287416239,105.1676668765184
8073.300179912714,102.23516544211333
8087.525944930265,99.38078211572828
8101.686316417094,96.60258764249845
8115.781044578076,93.8986937209043
8129.809895524153,91.26725249097154
8143.772650949748,88.70645624135362
8157.669107750661,86.21453651036589
8171.499077680718,83.7897635022794
8185.262387017249,81.43044554476359
8198.95887624692,79.13492871020911
8212.588399707702,76.90159592809911
8226.15082526646,74.72886641701366
8239.646034001831,72.61519513115589
8253.073919899776,70.55907230780701
8266.434389522587,68.55902262467318
8279.72736170549,66.61360464070654
8292.95276725229,64.72141024821677
8306.110548669809,62.881064156793975
8319.200659812463,61.09122312682684
8332.223065645623,59.350575403208786
8345.177741946072,57.6578402174073
8358.064675027876,56.01176721988442
8370.883861455231,54.41113569716469
8383.63530777067,52.85475404298843
8396.319030231438,51.34145920019517
8408.935054649179,49.870116488636924
8421.483415994913,48.43961855521606
8433.964158139053,47.04888482893471
8446.377333596869,45.69686099646367
8458.723003427584,44.382518663928465
8471.001237088405,43.10485495295984
8483.212111911507,41.862891546355634
8495.355712972978,40.655674304537406
8507.432132982593,39.482272884229246
8519.44147195926,38.341780090612914
8531.383836967705,37.233311305579186
8543.259341967485,36.15600407726204
8555.06810779109,35.10901792701099
8566.810261671932,34.09153343154561
8578.485937091426,33.10275181897525
8590.095273702296,32.14189470366038
8601.638417145641,31.208203638232007
8613.115518705494,30.300939383503547
8624.52673518301,29.419381561406183
8635.872228882878,28.56282852494639
8647.152167278353,27.730596629428934
8658.366722811903,26.92201975631251
8669.516072797554,26.13644903359282
8680.600399364004,25.373252639954543
8691.619889117068,24.631815054095036
8702.574732995876,23.91153668708246
8713.465126234285,23.211833732744203
8724.291268198245,22.53213776380742
8735.05336215891,21.87189519516991
8745.751615193962,21.230567012006233
8756.386238034424,20.60762839886859
8766.957444951136,20.00256843007899
8777.465453639375,19.414889761545027
8787.91048508579,18.84410829391797
8798.29276334158,18.289752655536567
8808.612515505298,17.751364087119814
8818.869971596863,17.228496119512435
8829.065364422566,16.720714236474603
8839.198929426948,16.22759551639033
8849.27090462736,15.748728424755072
8859.281530493976,15.283712509577727
8869.231049837408,14.83215811194827
8879.1197077,14.393686084710135
8888.94775126681,13.967927548009317
8898.715429763826,13.554523623288171
8908.422994355835,13.153125168000885
8918.070698054076,12.763392529499717
8927.658795630674,12.384995312632435
8937.18754352785,12.017612139263907
8946.657199764417,11.660930404377188
8956.068023856875,11.31464605993975
8965.420276738794,10.97846339705751
8974.714220679181,10.652094827454473
8983.95011919606,10.335260655595803
8993.128236990546,10.027688893759942
9002.248839871902,9.72911505941564
9011.312194685204,9.43928197876952
9020.318569238854,9.157939590367693
9029.26823222804,8.884844740447079
9038.161453179333,8.619761025245637
9046.99850238148,8.362458603654579
9055.779650820823,8.112714020619496
9064.505170124881,7.8703100465047955
9073.175332506973,7.63503551939252
9081.790410695958,7.406685162297171
9090.350677883991,7.185059433416669
9098.856407670912,6.969964371614809
9107.307874016651,6.761211456159106
9115.705351187527,6.558617457924956
9124.049113701029,6.3620042894058955
9132.339436279055,6.171198869700608
9140.576593800153,5.986032989057075
9148.760861256067,5.806343181851976
9156.892513704517,5.631970594277609
9164.971826224966,5.462760858137738
9172.999073876774,5.298563969696876
9180.97453165816,5.139234171048092
9188.898474467944,4.984629837908068
9196.771177064977,4.834613362849998
9204.592914030794,4.689051045944577
9212.363959733306,4.547812988053037
9220.084588291582,4.410772986672487
9227.755073542114,4.277808434927597
9235.3756890047,4.148800221553454
9242.94670785041,4.023632634629631
9250.468402870274,3.90219326749729
9257.941046445649,3.784372928719228
9265.364910519478,3.6700655543638345
9272.740266566469,3.559168118030456
9280.067385566153,3.4515805476573185
9287.346537976216,3.3472056432136226
9294.577993707764,3.245948998876643
9301.762022099996,3.147718924264461
9308.898891895324,3.0524263667770963
9315.988871216427,2.9599848386108163
9323.03222754364,2.87031034463987
9330.02922769345,2.783321313098718
9336.980137799945,2.69893853306299
9343.885223291394,2.6170850811851554
9350.74474887125,2.5376862585241033
9357.558978499448,2.4606695283137228
9364.328175374072,2.385964454684827
9371.052601914906,2.3135026460268415
9377.732519746854,2.243217698107422
9384.368189681636,2.1750451331008285
9390.959871702902,2.1089223469568497
9397.507824951022,2.0447885560155634
9404.012307708577,1.9825847453911687
9410.473577388313,1.9222536234381706
9416.891890517662,1.8637395678624504
9423.267502725797,1.806988578107113
9429.600668731533,1.7519482297844924
9435.891642331319,1.6985676294250784
9442.140676388486,1.646797372367685
9448.348022823317,1.5965895027175294
9454.513932600394,1.547897466499335
9460.63865571938,1.5006760733893765
9466.722441205395,1.4548814575069393
9472.76553709982,1.4104710392508393
9478.768190452976,1.3674034918245972
9484.730647314695,1.3256387025477672
9490.65315272596,1.285137736793876
9496.535950711705,1.245862804873514
9502.379284273562,1.2077772288020405
9508.183395383378,1.1708454109950495
9513.948524977926,1.135032806076065
9519.674912950943,1.100305885739642
9525.362798147882,1.0666321106309784
9531.012418360508,1.033979901762427
9536.624010321693,1.0023186124795003
9542.197809701556,0.971618503845885
9547.734051102572,0.9418507173630839
9553.232968054572,0.9129872474369684
9558.694793011211,0.8850009175579582
9564.119757346245,0.8578653560145266
9569.508091350244,0.8315549727264606
9574.860024228507,0.8060449391640702
9580.175784096837,0.7813111627044147
9585.455597979137,0.7573302657321581
9590.699691805099,0.7340795649455495
9595.908290407997,0.7115370508937571
9601.081617523285,0.6896813696844516
9606.21989578707,0.6684918042525925
9611.323346733632,0.6479482532193023
9616.392190794546,0.6280312138748771
9621.426647297547,0.608721764501732
9626.426934465655,0.5900015473473239
9631.3932694173,0.5718527542026737
9636.325868164922,0.5542581080329736
9641.224945614635,0.53720084732636
9646.090715566166,0.5206647112172111
9650.923390712825,0.5046339246163026
9655.723182641943,0.4890931846094577
